,IR,QC,QD,Tavg,Tmin,Tmax,chargetime,cycle
22,0.016753472,1.0852717,1.0855838,31.49931392960287,29.588261,34.622383,13.341293333333306,23.0
23,0.016777955,1.0854056,1.0857264,31.555681129917595,29.647118,34.768559,13.425918333333296,24.0
24,0.01674987,1.0855659,1.0858061,31.528329525939203,29.668095,34.769131,13.425813333333402,25.0
25,0.01678589,1.0855664,1.0858525,31.500279916591914,29.678463,34.57098,13.34133166666652,26.0
26,0.016786054,1.0855936,1.0858128,31.47489418352728,29.668159,34.454464,13.425623333333352,27.0
27,0.016764257,1.0855211,1.0857804,31.415500745240244,29.848421,34.311237,13.425568333333164,28.0
28,0.016772408,1.0855083,1.0857626,31.31863564172537,29.395443,34.258968,13.42551999999996,29.0
29,0.01674689,1.0855443,1.0857949,31.268348831618315,29.52951,34.239876,13.34153166666656,30.0
30,0.016730327,1.0856376,1.0858704,31.343885543439708,29.454712,34.30484,13.341158333333443,31.0
31,0.016742824,1.0855651,1.0857939,31.268309674127153,29.418226,34.165649,13.34141499999993,32.0
32,0.016755169,1.08557,1.0858334,31.323428123974494,29.504503,34.301197,13.425856666667096,33.0
33,0.016751269,1.0855423,1.0858121,31.353083531953146,29.531914,34.306889,13.426093333333363,34.0
34,0.016767899,1.0855213,1.085746,31.38197885018046,29.423582,34.633583,13.341636666666696,35.0
35,0.016748235,1.0855355,1.0857704,31.344362145454532,29.446127,34.479439,13.341530000000299,36.0
36,0.016769841,1.0854958,1.0857365,31.295592494074825,29.37487,34.590008,13.425816666666652,37.0
37,0.016786508,1.0854295,1.0857095,31.383464382433647,29.542326,34.422897,13.341488333333109,38.0
38,0.016793406,1.0855736,1.0857694,31.361261859265795,29.524397,34.403725,13.42584666666662,39.0
39,0.016804114,1.085548,1.0857872,31.31632478832114,29.611149,34.368904,13.341334999999768,40.0
40,0.016807426,1.0855851,1.0858465,31.28729218733279,29.534115,34.404415,13.341596666666737,41.0
41,0.016737733,1.0856198,1.0858839,31.381367102155597,29.831888,34.390598,13.341733333333105,42.0
42,0.016766176,1.0856792,1.0858977,31.39024139733337,29.842636,34.291763,13.42549999999998,43.0
43,0.016782798,1.085696,1.0859399,31.403895656907565,29.825243,34.287331,13.341453333333387,44.0
44,0.016758936,1.0857701,1.0860239,31.452152815454564,29.737078,34.324902,13.341183333333174,45.0
45,0.016712081,1.085721,1.0859478,31.404433787195668,29.500641,34.515667,13.34113166666648,46.0
46,0.016714761,1.0856785,1.085932,31.390035478961522,29.521606,34.435684,13.42572166666699,47.0
47,0.016748793,1.0857334,1.0860084,31.47643169306053,29.449852,34.578793,13.425521666666706,48.0
48,0.01671689,1.0856609,1.0858871,31.473826025595713,29.417948,34.618011,13.341208333333391,49.0
49,0.016749149,1.0856189,1.0858485,31.52229828233145,29.556135,34.586479,13.341210000000137,50.0
50,0.016702116,1.085567,1.085833,31.5755874839858,29.633728,34.913555,13.341171666666439,51.0
51,0.016750425,1.0855882,1.0857935,31.53842180235729,29.625229,34.576992,13.42566833333355,52.0
52,0.016757499,1.0855361,1.0857363,31.562031009191127,29.685883,34.604565,13.341321666666772,53.0
53,0.016790651,1.0855162,1.0857573,31.55179086619724,29.687265,34.729172,13.341143333333214,54.0
54,0.016821882,1.0855407,1.0857081,31.45831102425879,29.892014,34.590416,13.425565000000157,55.0
55,0.016840052,1.0854245,1.0857319,31.303008800177608,29.620111,34.436935,13.425698333333033,56.0
56,0.016826257,1.0855694,1.0858471,31.315082184043543,29.608402,34.316917,13.341103333333255,57.0
57,0.016826225,1.085656,1.0858817,31.324129710972322,29.5196,34.348003,13.341569999999773,58.0
58,0.016817601,1.0856415,1.0858759,31.27892414895553,29.445618,34.236839,13.425921666666303,59.0
59,0.016813712,1.0856632,1.0859101,31.276877847864764,29.498579,34.213863,13.341291666666317,60.0
60,0.016742194,1.0855969,1.0858313,31.333255483146033,29.682919,34.263908,13.341396666666453,61.0
61,0.016729033,1.0855074,1.0857759,31.30537651950357,29.467848,34.223873,13.425880000000083,62.0
62,0.01681882,1.0854385,1.0857108,31.39338670072321,29.604202,34.58989,13.34143833333316,63.0
63,0.016733313,1.0856707,1.085923,31.761477880514683,30.013876,34.933674,13.426090000000356,64.0
64,0.016661318,1.085884,1.086134,32.02936835872457,30.281328,35.127342,13.426108333333104,65.0
65,0.016626379,1.0859835,1.0862314,32.12018401831506,30.321005,35.069977,13.341449999999895,66.0
66,0.016613184,1.0859948,1.0862148,32.04139048291361,30.31406,34.899963,13.341308333333776,67.0
67,0.016746016,1.0854062,1.0856748,31.41353862128039,29.37059,34.680477,13.341475000000113,68.0
68,0.01680997,1.0853503,1.08556,31.427736635315053,29.463341,34.642635,13.425458333333275,69.0
69,0.016816661,1.0852381,1.0855246,31.413302418330275,29.4792,34.601559,13.425788333333427,70.0
70,0.016833546,1.085274,1.0855196,31.417063874999986,29.775129,34.667419,13.34114499999996,71.0
71,0.0168465,1.0854,1.0856328,31.45130518014708,29.73518,34.545834,13.42598666666648,72.0
72,0.016847532,1.0854527,1.0856695,31.412081088021793,29.650169,34.46941,13.425618333333599,73.0
73,0.016828228,1.0854771,1.0857404,31.448593061333295,29.817091,34.500675,13.341448333333634,74.0
74,0.016793538,1.0854287,1.0856586,31.449441044384074,29.830605,34.418652,13.341323333333518,75.0
75,0.016774988,1.085458,1.0856991,31.46600909814328,29.787264,34.379669,13.426133333332837,76.0
76,0.016784584,1.0853928,1.0856384,31.448727875454644,29.736309,34.417641,13.341273333334053,77.0
77,0.016766964,1.0853081,1.0855706,31.409141760600658,29.553608,34.461361,13.425883333333575,78.0
78,0.016780926,1.0852816,1.0855303,31.42404451473296,29.466799,34.43475,13.341236666666616,79.0
79,0.016721182,1.0852098,1.0854447,31.40452018699906,29.47077,34.446945,13.425933333333038,80.0
80,0.016778432,1.085084,1.0853778,31.412210920955925,29.292208,34.61079,13.425546666666438,81.0
81,0.016814215,1.0850993,1.0853372,31.406702352569752,29.37784,34.571396,13.341236666666616,82.0
82,0.016815443,1.0850081,1.085281,31.38474137628382,29.286301,34.625431,13.425481666667231,83.0
83,0.016814092,1.0849701,1.0851364,31.383364282220114,29.37871,34.573158,13.425603333333857,84.0
84,0.01682972,1.0849466,1.0851827,31.366957499067116,29.393841,34.541969,13.341381666666711,85.0
85,0.016852869,1.0849204,1.0851971,31.32626832490968,29.495075,34.572639,13.341453333333872,86.0
86,0.016873442,1.084973,1.0852234,31.362131529676283,29.567377,34.674599,13.425626666666357,87.0
87,0.016878299,1.0849794,1.0852056,31.34775227370305,29.691929,34.506248,13.341340000000006,88.0
88,0.01686527,1.0850537,1.0852865,31.354611010771972,29.577509,34.459759,13.341205000000384,89.0
89,0.016847201,1.0850445,1.085299,31.32989877027032,29.738871,34.435902,13.425683333333776,90.0
90,0.016868249,1.0850234,1.0852487,31.28186110516766,29.545525,34.358059,13.34113166666648,91.0
91,0.016844636,1.0851339,1.0853715,31.297706319928544,29.561157,34.380726,13.341329999999532,92.0
92,0.016790792,1.0850469,1.0852418,31.341794441881056,29.519136,34.465557,13.341089999999774,93.0
93,0.016793625,1.0850103,1.0852273,31.391697206167436,29.644121,34.432713,13.425858333333357,94.0
94,0.016800251,1.084965,1.0852255,31.375227078026928,29.479342,34.538246,13.341558333334008,95.0
95,0.016766844,1.0848813,1.08509,31.392553931676996,29.376574,34.505478,13.425999999999961,96.0
96,0.016818888,1.0848823,1.0851239,31.40611971872228,29.425802,34.52742,13.426038333333175,97.0
97,0.016818106,1.0847707,1.0850123,31.389966866120275,29.480022,34.584587,13.341516666666333,98.0
98,0.016842395,1.0847008,1.0849537,31.327377147190052,29.477371,34.550022,13.341771666666803,99.0
99,0.016854173,1.0846714,1.0849404,31.351964065004488,29.488487,34.513245,13.341546666666789,100.0
100,0.016858544,1.0846831,1.0849447,31.362156108378926,29.428535,34.508823,13.341385000000203,101.0
101,0.016860688,1.0846877,1.0849578,31.36907594076042,29.531742,34.585838,13.425548333333184,102.0
102,0.01685039,1.0847331,1.0849718,31.398417562500033,29.519012,34.577576,13.425978333333235,103.0
103,0.016825685,1.0847272,1.084981,31.415859619642905,29.66646,34.545662,13.341411666667167,104.0
104,0.016847778,1.0848536,1.0851059,31.447484001813162,29.652443,34.543957,13.341568333333514,105.0
105,0.016790692,1.0847195,1.0849565,31.47287221631532,29.576557,34.522846,13.341423333333417,106.0
106,0.016823623,1.0846564,1.0849079,31.431200160471487,29.583403,34.468361,13.341568333333514,107.0
107,0.016820341,1.084632,1.0848944,31.39872248614834,29.360811,34.528275,13.341771666666803,108.0
108,0.016833048,1.0846016,1.0848737,31.420571355416314,29.352692,34.717266,13.341701666666388,109.0
109,0.016796455,1.0845388,1.0847815,31.391216607305893,29.388609,34.700413,13.341078333332552,110.0
110,0.016859697,1.0844488,1.0847218,31.42638841843971,29.380552,34.798477,13.341465000000122,111.0
111,0.016837142,1.0843884,1.084612,31.35760225585586,29.351149,34.602127,13.425663333333796,112.0
112,0.016859306,1.0843301,1.0845947,31.388496976042603,29.394194,34.84848,13.341243333333336,113.0
113,0.016873751,1.0842924,1.0845439,31.34370733363067,29.345089,34.938831,13.341168333333325,114.0
114,0.016878199,1.0842757,1.0844989,31.362990584391987,29.397329,34.747314,13.34131833333334,115.0
115,0.016887536,1.0842751,1.0845442,31.36311659836064,29.550598,34.649433,13.341113333333336,116.0
116,0.016899601,1.0842407,1.0845171,31.437857867145468,29.615459,34.802334,13.34131833333334,117.0
117,0.016925039,1.0842259,1.0844411,31.340210862410025,29.510042,34.594784,13.341744999999962,118.0
118,0.016927002,1.0841186,1.0844105,31.129085315884474,29.192921,34.358101,13.426070000000012,119.0
119,0.016924854,1.0843339,1.0845937,31.309193821080623,29.728804,34.463745,13.341381666666651,120.0
120,0.016886855,1.0844264,1.0846987,31.331887240774932,29.698357,34.439259,13.341606666666667,121.0
121,0.016879717,1.0843964,1.0846695,31.308203385370263,29.625069,34.527092,13.34299666666672,122.0
122,0.016865484,1.0844226,1.084641,31.336456905693936,29.552444,34.523018,13.42565333333332,123.0
123,0.016856521,1.0843759,1.0845835,31.355694432553992,29.529846,34.550674,13.425823333333392,124.0
124,0.016858879,1.0842574,1.0844946,31.325989082659532,29.385548,34.462166,13.341379999999965,125.0
125,0.016856885,1.0842625,1.0844939,31.299806265556498,29.368948,34.513123,13.425734999999985,126.0
126,0.016843043,1.084251,1.0845144,31.29900200533817,29.339602,34.516792,13.425825000000016,127.0
127,0.016815208,1.0841848,1.0844651,31.33659920538112,29.463608,34.542877,13.425754999999965,128.0
128,0.016840944,1.0842397,1.0844644,31.4286334349776,29.468674,34.626984,13.425898333333317,129.0
129,0.016810287,1.0841599,1.0844282,31.479114481583775,29.513052,34.644554,13.341473333333246,130.0
130,0.016805168,1.0841943,1.0844687,31.520078997319064,29.481178,34.839199,13.425691666666657,131.0
131,0.016834522,1.0841738,1.0844334,31.606098142857192,29.575199,35.143978,13.425986666666722,132.0
132,0.016843442,1.0841178,1.0843452,31.57933151638611,29.59782,34.907185,13.34145499999989,133.0
133,0.016877741,1.0839437,1.0841988,31.400133701505837,29.235168,34.713722,13.34165499999993,134.0
134,0.01689481,1.0839758,1.0842357,31.33386362257504,29.401093,34.682358,13.425906666666803,135.0
135,0.016884403,1.0839356,1.0841705,31.326266203753377,29.344589,34.524826,13.341555000000032,136.0
136,0.016881626,1.0839078,1.084155,31.29966198822467,29.364502,34.536045,13.341303333333295,137.0
137,0.016883507,1.0839237,1.0841643,31.28333409802162,29.461258,34.568893,13.341613333333468,138.0
138,0.016896034,1.0839595,1.0842218,31.330008082289815,29.508631,34.585674,13.425988333333226,139.0
139,0.016894802,1.0839323,1.0841625,31.335613712862305,29.530426,34.612946,13.341400000000188,140.0
140,0.01690254,1.083891,1.0841635,31.322269167269425,29.493019,34.682049,13.341384999999962,141.0
141,0.016927291,1.0838541,1.0841109,31.312995126637546,29.442669,34.61409,13.42610999999985,142.0
142,0.016922371,1.0837985,1.0840343,31.28273283626279,29.404844,34.640015,13.341336666666757,143.0
143,0.016940275,1.0836806,1.0839545,31.266422982648425,29.358362,34.553471,13.425601666666626,144.0
144,0.016952353,1.0836341,1.0838717,31.182207121350334,29.304201,34.473152,13.34135833333324,145.0
145,0.01694205,1.0835966,1.0839056,31.135147985828173,29.212328,34.48938,13.425886666666823,146.0
146,0.016943624,1.0836349,1.0839182,31.19404872202169,29.2966,34.519733,13.341306666666545,147.0
147,0.016912332,1.0837058,1.0839571,31.278317221922784,29.39945,34.629978,13.34113166666648,148.0
148,0.016900077,1.0836856,1.0839593,31.349227640933496,29.517056,34.636402,13.426105000000097,149.0
149,0.016888855,1.0836898,1.0839598,31.362567103571433,29.444059,34.728802,13.34130166666655,150.0
150,0.016900733,1.0835832,1.0837967,31.31627941213208,29.376785,34.588299,13.425905000000057,151.0
151,0.016929913,1.0834339,1.0836318,31.229778977839345,29.250061,34.49292,13.425920000000042,152.0
152,0.016939161,1.0834339,1.0836512,31.167913162005732,29.175697,34.434143,13.425920000000042,153.0
153,0.01692822,1.083336,1.083616,31.139470870535764,29.223522,34.490952,13.341270000000076,154.0
154,0.016948462,1.0833187,1.0836091,31.141629529619888,29.231342,34.484035,13.425736666666731,155.0
155,0.016946035,1.0833504,1.0835862,31.127698901433693,29.235598,34.4272,13.425575000000148,156.0
156,0.016945714,1.083322,1.0835845,31.142124928636807,29.237301,34.478348,13.42563999999984,157.0
157,0.016949374,1.0833004,1.0835835,31.06068287704918,29.197956,34.238987,13.425794999999926,158.0
158,0.016892003,1.0834006,1.0836748,31.184759208108094,29.260038,34.522877,13.341300000000047,159.0
159,0.016860273,1.083373,1.0836439,31.2800537509226,29.263664,34.520588,13.42574333333323,160.0
160,0.016898889,1.0833498,1.0836015,31.282362331227425,29.305983,34.665077,13.425894999999825,161.0
161,0.016902648,1.083343,1.0836121,31.33219736591924,29.309792,34.629562,13.341558333333523,162.0
162,0.016899442,1.0832924,1.0835544,31.40402774686932,29.264435,34.809834,13.341249999999611,163.0
163,0.01690547,1.0832201,1.0834684,31.351112587188638,29.360161,34.766144,13.341646666666687,164.0
164,0.016915411,1.0831954,1.0834323,31.366199983856454,29.387182,34.697117,13.425944999999775,165.0
165,0.016926218,1.0831261,1.0833755,31.314937699640264,29.350279,34.734177,13.425930000000031,166.0
166,0.016941812,1.083033,1.0832872,31.2242074191509,29.259804,34.596336,13.341993333333328,167.0
167,0.016949337,1.0829402,1.0832012,31.253934250902525,29.223711,34.641842,13.42582666666664,168.0
168,0.016950224,1.0829403,1.0832188,31.215941613718478,29.280081,34.604271,13.341690000000138,169.0
169,0.016950512,1.0829614,1.0832297,31.30204483985444,29.368715,34.681286,13.34163499999995,170.0
170,0.016922617,1.0829617,1.0832256,31.41011051520572,29.476788,34.776272,13.34119499999991,171.0
171,0.016858736,1.0831134,1.0834041,31.569599988288193,29.614538,34.952023,13.426016666666449,172.0
172,0.016837331,1.0831419,1.0834444,31.62729168472477,29.713284,34.974342,13.425858333333357,173.0
173,0.016855748,1.0831029,1.0833941,31.539089056057843,29.658463,34.808342,13.341373333333468,174.0
174,0.016900115,1.0829858,1.0832394,31.334700272486796,29.405857,34.634087,13.425631666666595,175.0
175,0.016959457,1.0828648,1.0831283,31.249953669084324,29.30658,34.629322,13.425848333333366,176.0
176,0.016915683,1.0828911,1.083111,31.292968998220577,29.299896,34.584278,13.425908333333306,177.0
177,0.016956979,1.0828128,1.0830775,31.31149631395344,29.419146,34.738655,13.341406666666444,178.0
178,0.016887186,1.0829309,1.0831956,31.530925889799622,29.645641,34.96067,13.341395000000194,179.0
179,0.016834425,1.0830657,1.0833586,31.673273422161145,29.79755,35.05265,13.425950000000011,180.0
180,0.016793085,1.0831318,1.0833983,31.76738224162903,29.884357,35.056602,13.341356666666494,181.0
181,0.016787471,1.0831287,1.0833951,31.792893704607028,29.859285,35.080242,13.341886666666445,182.0
182,0.016799552,1.0830969,1.0833685,31.72934127304651,29.723763,35.033653,13.341355000000233,183.0
183,0.016824715,1.0830094,1.0832517,31.624452500453238,29.701723,34.893318,13.42598666666648,184.0
184,0.016848752,1.0828805,1.0831751,31.405175208522248,29.457014,34.680058,13.341503333333337,185.0
185,0.016933566,1.0827091,1.082966,31.240431250221828,29.297314,34.539505,13.341489999999855,186.0
186,0.01692236,1.0827466,1.0830148,31.24908306363634,29.374947,34.582714,13.425764999999956,187.0
187,0.016896864,1.0827564,1.0830317,31.28642027039411,29.417498,34.576073,13.425920000000042,188.0
188,0.016898859,1.0827352,1.0829775,31.294782561990928,29.409807,34.575447,13.425705000000017,189.0
189,0.016922055,1.0826436,1.0829014,31.32747879444447,29.309164,34.629539,13.341366666666485,190.0
190,0.0168944,1.0825876,1.0828805,31.300525646252286,29.27285,34.667938,13.42590666666656,191.0
191,0.016924202,1.0825245,1.0828025,31.276918369584426,29.272757,34.705238,13.341393333333448,192.0
192,0.016933111,1.0824711,1.0827243,31.25990671985507,29.260054,34.68578,13.425970000000477,193.0
193,0.016947269,1.0824085,1.0826709,31.28275782709449,29.302927,34.768597,13.34149833333407,194.0
194,0.016953897,1.0823772,1.082625,31.25650963449511,29.318916,34.670238,13.425903333333554,195.0
195,0.016963702,1.0823609,1.0826198,31.2750998114234,29.390018,34.814304,13.341331666667248,196.0
196,0.016948286,1.0823941,1.0826597,31.408609265890792,29.461796,34.842308,13.341379999999965,197.0
197,0.016899684,1.0824946,1.0827546,31.539695102222225,29.633598,34.93922,13.341331666667248,198.0
198,0.01683748,1.0825884,1.082886,31.70427381431161,29.786747,35.143471,13.341730000000098,199.0
199,0.016826916,1.0825866,1.082866,31.693668189045972,29.838945,35.053448,13.34147000000036,200.0
200,0.016870158,1.0824696,1.0827211,31.57017175880763,29.635279,34.848225,13.426204999999998,201.0
201,0.016925821,1.0822628,1.0825498,31.340597230352284,29.376417,34.666824,13.42581333333316,202.0
202,0.016972881,1.082226,1.0824825,31.267679970614434,29.414515,34.636631,13.341348333333736,203.0
203,0.016984208,1.0821222,1.0823528,31.318941376576504,29.472534,34.845337,13.341676666667142,204.0
204,0.016894534,1.0822526,1.0825661,31.534363317689472,29.699329,35.050606,13.425651666666575,205.0
205,0.016810363,1.0824594,1.0827576,31.819600228260907,30.016592,35.241966,13.341340000000006,206.0
206,0.016744889,1.0825816,1.0828853,32.025884838274884,30.227234,35.374901,13.425841666666868,207.0
207,0.016719351,1.0826298,1.0829602,32.16392941720627,30.280279,35.42046,13.341423333333417,208.0
208,0.016704319,1.0826951,1.0829967,32.15997698552039,30.270973,35.448524,13.34122333333362,209.0
209,0.016715286,1.0826378,1.0829171,32.08725078616358,30.180464,35.366932,13.426011666666211,210.0
210,0.016737159,1.0825408,1.0828224,31.963895178796026,30.086674,35.110146,13.42585333333312,211.0
211,0.016795941,1.0823078,1.0825667,31.624601622522498,29.629242,34.880745,13.341586666666748,212.0
212,0.016925277,1.081961,1.0822521,31.303139821330916,29.293474,34.709061,13.42628333333317,213.0
213,0.016974408,1.0819526,1.0822057,31.30766489311593,29.617601,34.774811,13.341583333333256,214.0
214,0.016989401,1.0819275,1.0821924,31.26565019820624,29.469442,34.702999,13.426006666666945,215.0
215,0.016990412,1.0818466,1.0821195,31.2685185487693,29.485643,34.679409,13.341633333333691,216.0
216,0.016989291,1.0818182,1.0820826,31.238407216834425,29.383644,34.684929,13.341393333333933,217.0
217,0.01699793,1.0818139,1.082072,31.247970956761783,29.369274,34.717232,13.341395000000679,218.0
218,0.016999189,1.0817499,1.0820191,31.260921056569316,29.32246,34.658451,13.425586666666398,219.0
219,0.016998403,1.0817152,1.0819827,31.255298957350305,29.338646,34.683453,13.42579333333415,220.0
220,0.017000472,1.0816283,1.0819182,31.21154829802512,29.310463,34.734097,13.341436666666414,221.0
221,0.016976537,1.0816592,1.0819069,31.32658652476107,29.391882,34.850574,13.4256733333333,222.0
222,0.016953774,1.0817003,1.0819478,31.443129080213904,29.513914,34.966431,13.341625000000931,223.0
223,0.016914235,1.0817254,1.0819904,31.627526271985495,29.624186,35.052902,13.34122666666711,224.0
224,0.016865967,1.0818672,1.0821501,31.759579762489004,29.884377,35.22208,13.341638333333927,225.0
225,0.016817233,1.0819309,1.0822335,31.85781895434195,29.965055,35.196587,13.341526666666807,226.0
226,0.016857613,1.0818245,1.0820882,31.640654250452048,29.691782,34.964542,13.425931666666292,227.0
227,0.016923117,1.0816562,1.0819136,31.410255630686823,29.405132,34.786201,13.341393333332963,228.0
228,0.016978279,1.0814947,1.081772,31.289386625451314,29.34148,34.840691,13.425688333334014,229.0
229,0.016976438,1.0815159,1.0817499,31.29418523883317,29.444887,34.792412,13.425741666666,230.0
230,0.016987726,1.0814536,1.0817292,31.347581853440563,29.343027,34.829468,13.341528333332583,231.0
231,0.016921336,1.0815583,1.0818614,31.532395579235033,29.604357,35.041397,13.341454999999648,232.0
232,0.016862223,1.0816905,1.081985,31.69871459209341,29.771538,35.188,13.341566666666665,233.0
233,0.016832152,1.0817388,1.0820019,31.779510144556262,29.851717,35.203518,13.341501666666666,234.0
234,0.016818048,1.08171,1.0819705,31.81559809884239,29.885437,35.225594,13.341398333333322,235.0
235,0.016831014,1.0816501,1.0819284,31.822990619909593,29.885117,35.176579,13.426121666666678,236.0
236,0.016833495,1.0815741,1.0818729,31.715404100524406,29.810993,35.122429,13.42576999999998,237.0
237,0.016861923,1.0814648,1.0817831,31.51025453867149,29.58507,34.877876,13.425908333333366,238.0
238,0.016951317,1.0812652,1.0815554,31.265968491935503,29.222353,34.788811,13.341198333333342,239.0
239,0.016972292,1.0812715,1.081557,31.31638767641676,29.324936,34.889256,13.42586666666666,240.0
240,0.016961556,1.0812285,1.0815039,31.33051996854757,29.271521,34.831135,13.426121666666708,241.0
241,0.016960399,1.0812033,1.0814655,31.316085409252622,29.277817,34.832886,13.425906666666682,242.0
242,0.016944636,1.081175,1.0814321,31.326068999080842,29.349968,34.831074,13.341646666666687,243.0
243,0.016979838,1.0810772,1.0813533,31.274254406082328,29.330818,34.80439,13.426173333333281,244.0
244,0.016988968,1.0809833,1.0812635,31.23295967352413,29.214064,34.779446,13.341729999999977,245.0
245,0.01699244,1.0809565,1.0811942,31.203528465579687,29.187662,34.725056,13.42572999999999,246.0
246,0.017000513,1.0808746,1.0811816,31.23447031065345,29.208624,34.741814,13.426093333333363,247.0
247,0.016987106,1.0808983,1.0811607,31.29124950090093,29.288523,34.825829,13.34156833333327,248.0
248,0.016971005,1.0808907,1.0811775,31.364913309608447,29.397097,34.939365,13.341650000000056,249.0
249,0.016959507,1.0809503,1.0812087,31.501098147465463,29.52564,35.054039,13.425931666666656,250.0
250,0.016929787,1.0810109,1.0812902,31.612830228412246,29.669399,35.179684,13.425534999999945,251.0
251,0.01686612,1.0811274,1.081394,31.766520811387846,29.825352,35.248333,13.425720000000002,252.0
252,0.016860608,1.081107,1.0813817,31.69227289234882,29.753054,35.108746,13.341730000000098,253.0
253,0.016928621,1.0809546,1.081237,31.495078389444956,29.523697,34.84288,13.34153333333355,254.0
254,0.016997015,1.0808121,1.0810921,31.284939588607568,29.246727,34.795303,13.425821666666646,255.0
255,0.01698848,1.0807669,1.0810554,31.2747728258528,29.300577,34.768612,13.341371666666722,256.0
256,0.017006924,1.0807129,1.0809911,31.303576923971356,29.396347,34.893459,13.341416666666676,257.0
257,0.01697032,1.0807624,1.0810324,31.45186020109188,29.54845,35.019394,13.425838333333378,258.0
258,0.016908664,1.080902,1.0811806,31.64181367079641,29.779726,35.174507,13.425795000000168,259.0
259,0.016859394,1.0809946,1.0812634,31.79788485396269,29.908131,35.235245,13.341369999999976,260.0
260,0.016822126,1.0810252,1.081328,31.876098412966307,29.997204,35.300858,13.425948333333265,261.0
261,0.016822267,1.0810106,1.0812821,31.867971840929467,29.989227,35.265621,13.426221666666727,262.0
262,0.016833615,1.0809653,1.0812389,31.867997524866738,29.940062,35.29388,13.34179499999979,263.0
263,0.016837472,1.0809194,1.0811999,31.774690672582047,29.923157,35.06646,13.426011666666454,264.0
264,0.016875666,1.0807335,1.0810305,31.502032556663636,29.498741,34.883636,13.425906666666803,265.0
265,0.016995357,1.0804987,1.0808043,31.294881661620636,29.270714,34.885117,13.425926666666783,266.0
266,0.016974935,1.0805229,1.0808034,31.368946501785732,29.308989,34.926762,13.426036666666672,267.0
267,0.016977422,1.0804516,1.0807306,31.382855564588965,29.321705,34.951271,13.42627500000017,268.0
268,0.016977504,1.0803769,1.0806446,31.321455386607177,29.269957,34.905735,13.341846666666727,269.0
269,0.016971672,1.0803488,1.0806009,31.33876332482394,29.370504,34.938042,13.42572999999999,270.0
270,0.017001992,1.0802577,1.0805367,31.33116223731875,29.37406,34.880329,13.341363333333236,271.0
271,0.017009243,1.0801954,1.0804774,31.305790939231468,29.287399,34.847893,13.341500000000087,272.0
272,0.017024346,1.0801749,1.0804427,31.27805041335743,29.344807,34.850605,13.426330000000114,273.0
273,0.017016673,1.0801059,1.0803565,31.301130146496774,29.348001,34.833065,13.341435000000153,274.0
274,0.01702405,1.0800713,1.0803546,31.285001635539448,29.309593,34.826607,13.425700000000264,275.0
275,0.017034378,1.0800484,1.0802795,31.33855556529673,29.36544,34.904701,13.425876666666591,276.0
276,0.017009368,1.0800457,1.0803242,31.409034090828083,29.404909,34.982494,13.341503333333337,277.0
277,0.016970519,1.0801312,1.0804303,31.514410502278974,29.584806,35.051113,13.341594999999991,278.0
278,0.016936766,1.0801791,1.0804815,31.503010048171266,29.501905,34.999516,13.341566666666768,279.0
279,0.016964059,1.0801011,1.0803753,31.34623098230092,29.336048,34.805092,13.341661666666914,280.0
